Age,Gender,Employment_Status,Sleep_Hours,Sleep_Quality,Screen_Time_Hours,Physical_Activity_Hours,Social_Interaction_Score,Diet_Quality,Caffeine_Intake_Cups,Work_Study_Hours,Academic_Work_Pressure,Financial_Stress,Family_Support_Score,Stress_Level,Mental_Health_Score
41,Female,Employed,5.9,3.3,0.0,2.0,2.9,6.2,3,7.0,10.0,1.0,6.4,6.9,49.9
31,Male,Student,2.9,4.3,11.6,0.7,4.7,3.7,1,6.1,4.2,5.2,7.3,2.8,37.1
21,Male,Student,8.6,5.4,4.4,3.5,1.8,6.8,0,5.4,8.3,7.3,8.5,4.7,66.3
57,Female,Employed,6.6,4.5,3.6,1.1,2.8,9.5,2,6.1,3.1,6.9,7.1,6.0,43.5
54,Female,Student,5.6,8.1,7.5,0.7,9.4,4.6,2,8.0,6.8,2.2,,7.4,59.2
25,Male,Employed,6.3,3.6,1.7,0.1,1.5,7.8,4,8.2,3.6,4.3,2.5,9.9,10.9
27,Male,Employed,9.9,8.3,4.2,4.8,5.4,6.4,2,7.3,6.8,4.6,6.4,7.3,62.8
31,Male,Student,8.6,9.4,2.3,1.1,2.7,6.0,2,5.8,8.6,3.4,5.3,5.7,65.2
38,Female,Student,7.0,7.1,5.1,3.1,4.8,2.7,4,5.3,9.0,8.9,6.5,7.5,37.4
46,Female,Employed,8.1,8.3,5.8,,8.7,3.4,1,6.4,6.3,6.1,10.0,5.9,66.7
57,Male,Employed,9.6,6.6,4.3,2.4,5.7,7.0,3,10.3,5.3,10.0,3.8,8.8,39.9
34,Male,Student,6.6,5.3,6.8,4.1,8.7,6.3,2,5.0,6.3,6.3,5.2,1.2,62.6
44,Male,Student,5.9,4.3,5.7,7.3,10.0,5.9,2,9.2,6.0,10.0,6.7,8.0,51.3
25,Female,Student,9.3,2.7,7.4,2.6,7.2,5.0,3,3.6,6.5,9.3,2.6,1.2,36.9
55,Male,Employed,7.1,5.5,6.6,0.7,6.3,6.1,6,7.1,7.8,8.3,2.4,8.0,33.7
40,Other,Employed,8.2,4.6,3.0,1.8,9.6,6.5,1,5.0,8.5,6.0,7.8,6.0,62.5
36,Female,Employed,5.3,5.6,3.4,2.5,6.5,6.7,1,3.2,3.2,6.8,4.2,7.8,43.9
21,Male,Student,6.6,3.8,7.9,1.5,1.3,6.1,2,5.7,10.0,2.9,2.5,5.8,12.5
38,Female,Student,5.5,6.9,4.8,1.0,7.9,3.7,2,9.3,4.2,7.9,3.3,2.3,53.6
59,Male,Employed,5.9,4.0,3.3,2.0,6.4,1.0,1,6.9,4.7,7.8,4.3,3.4,43.8
30,Female,Employed,4.3,5.6,5.1,10.4,8.7,6.8,4,9.7,3.5,6.3,7.2,7.7,56.8
52,Male,Student,5.8,7.1,6.9,0.4,4.0,5.1,2,5.5,6.7,7.0,5.2,6.0,41.6
25,Male,Student,9.1,,5.6,2.3,7.6,5.6,0,11.8,5.6,10.0,7.3,4.9,62.8
56,Male,Unemployed,8.7,7.1,3.1,0.2,2.1,4.9,2,1.2,6.5,10.0,4.0,10.0,32.4
23,Female,Student,9.5,8.8,7.3,1.3,5.9,7.6,1,10.7,6.6,7.4,4.3,8.1,55.3
43,Male,Student,4.5,7.3,5.0,0.5,10.0,4.8,5,8.3,3.2,3.9,4.5,7.3,61.7
29,Other,Student,6.2,5.2,6.8,0.6,5.6,6.4,1,7.4,4.7,1.8,7.8,7.2,53.3
55,Male,Unemployed,8.5,6.7,5.8,0.4,6.1,7.3,3,0.8,5.7,7.9,,4.9,55.2
20,Female,Student,4.9,5.6,8.3,1.1,7.4,6.1,2,6.4,3.0,2.3,4.7,7.9,48.4
27,Male,Student,4.5,3.5,8.2,4.9,9.4,4.4,1,12.0,3.0,5.8,4.1,7.2,45.3
24,Female,Employed,7.6,2.6,6.0,5.7,6.1,3.7,1,5.0,7.5,1.7,6.4,6.2,48.0
26,Female,Employed,5.7,6.9,3.8,0.6,10.0,,1,8.5,7.2,5.2,7.7,3.7,70.3
30,Female,Employed,7.0,4.5,7.2,0.5,6.9,6.2,2,6.4,5.9,8.2,4.1,5.8,45.3
38,Male,Employed,7.8,5.3,5.1,0.1,4.8,3.7,1,9.7,6.0,5.3,4.8,1.0,47.9
48,Female,Employed,7.6,6.2,4.6,1.4,5.5,5.9,0,6.2,9.8,9.9,4.6,8.1,45.0
34,Female,Employed,6.2,3.3,6.8,0.9,6.5,8.6,1,9.7,6.5,10.0,10.0,4.1,49.2
25,Female,Employed,6.6,7.9,2.0,1.4,7.6,8.0,2,8.6,8.1,5.9,6.8,5.9,67.6
23,Female,Student,3.1,4.6,5.1,0.1,7.4,5.8,1,8.6,8.3,4.7,5.5,9.0,31.6
20,Female,Employed,5.9,2.8,6.6,3.4,4.9,8.8,1,8.6,5.1,4.7,2.2,5.4,38.3
39,Female,Student,6.3,9.6,5.0,2.7,7.6,5.8,3,7.5,7.8,10.0,7.5,5.7,59.4
32,Female,Employed,3.0,9.0,3.8,2.7,8.3,4.1,4,7.9,5.5,8.1,8.6,4.6,66.1
50,Male,Employed,6.1,5.7,5.4,1.6,6.3,6.4,1,9.4,7.7,4.0,6.8,8.4,50.0
18,Male,Employed,8.9,3.9,2.8,1.5,6.2,6.4,5,2.9,10.0,4.3,6.0,8.9,41.2
46,Male,Employed,6.2,8.3,8.0,1.9,7.8,4.0,0,9.1,7.6,3.2,7.3,2.2,71.9
46,Female,Employed,6.3,4.9,4.0,1.2,3.3,8.2,2,12.1,4.1,4.4,5.8,6.2,58.5
26,Male,Unemployed,5.4,6.9,5.9,1.5,1.3,4.7,2,0.4,6.9,5.0,7.1,3.8,55.5
58,Male,Employed,5.8,4.4,2.7,1.8,7.1,10.0,4,4.5,6.1,6.9,7.5,5.8,67.8
31,Male,Student,5.3,6.4,6.3,0.9,5.6,5.7,3,4.5,6.5,4.8,7.9,10.0,36.2
52,Male,Employed,7.0,6.7,4.8,0.4,6.3,3.5,1,6.7,9.9,4.4,4.5,7.7,39.2
40,Female,Student,6.7,6.8,3.4,7.8,6.0,4.8,2,7.7,5.6,5.5,9.8,6.0,76.2
37,Other,Student,6.8,7.5,3.6,0.2,6.5,8.2,0,8.6,3.9,6.7,2.3,6.9,60.6
23,Female,Student,5.6,10.0,5.5,0.8,8.3,8.5,2,8.0,5.2,2.7,10.0,6.6,74.0
24,Female,Student,6.1,6.8,6.3,0.4,7.9,7.0,3,9.9,6.7,1.9,5.7,6.7,64.9
23,Male,Student,5.3,4.6,4.6,3.7,2.7,7.2,2,5.7,5.7,6.0,8.2,6.6,32.4
57,Male,Employed,6.9,3.8,7.1,1.1,7.9,5.5,1,3.4,6.8,7.6,5.5,2.5,51.6
18,Female,Student,7.2,4.3,4.9,1.4,4.9,8.2,2,6.0,5.5,6.5,9.0,7.2,53.5
31,Male,Employed,6.5,6.8,4.0,1.6,6.1,9.0,2,3.3,7.4,10.0,3.0,3.6,62.3
27,Male,Student,6.6,7.1,4.6,3.7,10.0,5.8,3,6.9,3.2,1.2,3.5,4.6,91.4
32,Female,Student,6.1,6.7,2.8,4.6,8.7,5.5,1,4.1,9.4,4.2,5.6,9.3,42.2
19,Female,Student,5.6,6.4,7.0,1.7,8.2,,3,2.4,4.3,1.0,5.7,8.9,61.1
28,Male,Employed,7.1,8.3,5.1,0.5,7.5,5.5,2,10.5,6.6,10.0,6.6,6.1,58.7
41,Female,Employed,5.3,6.7,7.2,11.3,6.1,4.2,1,9.3,5.9,1.6,8.1,4.2,82.5
18,Female,Employed,7.1,2.7,8.1,3.7,10.0,4.9,1,8.5,7.1,10.0,8.3,5.5,44.0
29,Male,Employed,6.7,10.0,5.7,,1.3,6.0,5,9.2,9.5,7.7,8.5,5.3,62.7
32,Male,Student,6.4,7.3,3.9,8.2,2.8,6.1,7,7.8,9.5,10.0,6.0,6.9,59.9
50,Male,Student,5.6,4.6,4.6,1.1,3.4,3.8,1,9.5,7.9,7.0,,3.8,46.5
45,Male,Unemployed,9.8,9.2,7.1,2.2,1.9,3.8,4,3.0,7.3,4.6,5.4,1.4,74.4
54,Female,Student,8.0,8.6,3.2,1.4,3.4,5.8,0,5.2,1.0,6.9,8.3,2.1,76.0
43,Female,Employed,6.4,5.7,6.2,1.1,3.3,5.0,4,6.7,7.2,3.0,5.2,4.4,47.2
51,Male,Student,6.3,3.3,4.0,1.1,5.5,5.8,2,9.5,3.9,3.2,5.2,4.6,50.3
35,Male,Employed,9.2,7.7,5.6,9.1,5.6,2.0,1,9.6,4.4,3.0,8.8,8.1,52.6
40,Male,Student,4.9,7.7,5.8,3.9,4.4,5.1,2,7.3,5.7,9.2,10.0,3.6,61.4
32,Female,Employed,7.3,7.0,8.9,0.4,10.0,4.9,1,8.1,6.4,3.9,7.9,8.9,49.7
25,Male,Student,6.7,6.9,2.4,2.3,5.4,,3,9.5,5.4,4.7,6.3,4.2,60.5
31,Female,Unemployed,5.8,2.0,6.2,0.3,5.1,3.1,2,3.0,8.6,1.8,7.1,4.2,46.0
25,Male,Employed,7.9,4.9,4.0,8.8,2.1,5.9,1,1.3,5.6,6.9,3.6,4.1,51.6
36,Male,Employed,6.6,,6.4,4.9,2.5,8.1,1,7.0,7.9,3.2,7.0,1.2,50.0
43,Male,Employed,4.8,6.5,6.6,5.5,3.8,7.4,2,7.6,1.9,4.3,5.8,7.6,45.0
38,Female,Employed,5.4,8.2,5.5,1.3,8.2,7.7,1,4.1,4.4,7.8,8.9,4.3,70.2
34,Male,Student,8.3,7.0,6.2,7.7,7.1,8.4,5,8.3,7.1,6.9,5.8,6.5,73.1
47,Male,Student,6.2,5.2,6.7,1.6,9.3,8.4,0,3.7,6.2,5.6,10.0,5.3,66.3
40,Male,Student,5.1,2.7,7.3,1.7,8.5,7.7,1,3.6,8.4,9.1,9.7,6.2,35.2
28,Female,Student,3.8,6.6,9.6,11.6,9.8,3.7,2,12.6,3.9,2.4,7.0,3.5,70.1
50,Male,Unemployed,9.4,8.3,5.0,4.5,6.1,6.5,2,1.3,3.6,5.3,8.7,6.6,67.3
56,Female,Unemployed,6.0,4.3,6.9,0.3,0.9,5.0,2,1.1,9.5,6.9,7.4,7.6,30.9
42,Female,Employed,7.6,6.0,11.5,1.2,4.8,6.1,2,2.5,4.2,5.1,9.2,6.9,49.2
54,Male,Employed,8.8,4.9,6.6,1.4,7.8,6.2,4,9.3,5.9,1.0,5.3,2.4,67.1
51,Female,Employed,5.8,4.4,5.7,3.7,5.4,5.3,2,6.1,6.6,1.0,4.4,7.2,50.9
45,Male,Employed,6.4,5.8,7.6,4.0,7.6,9.4,1,5.1,7.5,4.1,,6.4,62.4
40,Female,Employed,8.1,4.2,3.8,0.2,4.7,5.1,2,3.1,8.3,2.4,3.1,4.0,57.8
51,Female,Employed,6.1,6.2,7.3,5.3,6.2,5.0,1,10.2,6.6,1.0,6.8,7.6,49.4
18,Male,Unemployed,5.9,3.0,5.4,3.2,4.0,3.3,3,0.6,3.2,7.6,5.5,4.7,35.6
19,Male,Student,6.1,6.1,9.0,0.5,5.5,8.1,0,5.5,6.7,1.0,6.0,4.5,61.7
33,Male,Student,4.3,5.4,4.6,0.5,2.0,7.2,1,11.6,4.0,1.4,3.1,5.8,39.2
27,Male,Student,8.9,2.5,7.4,1.7,1.6,4.8,3,4.8,6.6,3.7,2.0,9.8,16.4
26,Male,Employed,7.4,,2.1,7.3,5.0,6.7,1,9.5,7.0,6.4,6.3,2.1,75.2
56,Female,Employed,10.3,7.6,4.9,,7.7,8.4,1,5.7,8.3,4.2,2.7,6.9,77.2
34,Male,Employed,5.0,1.9,4.9,1.4,5.3,6.0,2,6.3,4.1,2.6,10.0,4.8,49.0
25,Female,Employed,6.2,7.4,6.3,0.4,7.7,6.9,1,9.1,7.2,8.9,8.1,4.3,62.4
27,Male,Unemployed,6.6,2.1,0.0,0.4,9.2,7.2,2,1.8,8.7,8.7,8.5,8.1,40.4
26,Female,Employed,5.0,7.7,5.8,6.7,7.5,5.6,3,8.6,4.4,4.5,3.1,8.3,53.5
44,Male,Employed,5.2,10.0,6.2,1.1,6.5,5.7,0,7.5,5.3,5.9,6.5,5.9,66.0
35,Male,Employed,7.9,5.6,4.2,1.1,7.3,6.7,1,10.5,7.7,6.3,8.0,6.1,49.8
52,Male,Student,5.2,1.0,9.3,0.3,9.3,2.4,5,10.4,7.6,3.5,5.0,4.1,36.4
38,Male,Employed,5.7,4.1,6.8,1.4,7.8,6.1,1,4.9,9.8,4.1,9.6,8.8,46.8
19,Female,Employed,4.9,4.9,8.2,2.4,2.6,8.2,3,7.7,3.7,8.4,5.6,5.7,44.1
27,Male,Student,3.3,6.7,5.6,1.7,7.6,8.3,1,8.5,6.6,5.6,7.6,6.2,56.5
59,Female,Student,5.0,3.8,9.1,2.5,6.7,5.9,2,4.6,5.3,8.4,4.4,6.4,35.1
25,Female,Employed,7.1,7.2,4.7,5.2,5.4,4.1,2,4.9,7.2,10.0,6.0,7.3,54.4
26,Female,Employed,9.6,2.5,6.3,1.2,6.5,8.0,0,3.9,1.3,2.4,5.9,5.8,64.1
35,Male,Student,7.1,6.0,4.8,3.4,7.0,2.7,1,5.3,6.5,4.5,8.6,7.8,60.2
49,Female,Employed,9.5,7.0,5.0,0.5,8.5,5.3,1,9.5,7.5,4.4,7.5,5.3,66.8
51,Female,Unemployed,5.2,5.9,7.5,0.2,5.3,5.6,3,0.6,4.8,7.3,7.9,7.7,37.3
46,Female,Employed,5.7,8.4,6.9,1.3,1.6,6.8,1,7.7,8.6,7.4,7.7,4.2,55.8
35,Male,Employed,8.9,2.5,7.1,0.2,5.5,6.2,1,3.6,3.5,7.6,10.0,1.0,59.5
27,Male,Employed,4.9,4.2,2.7,5.1,3.5,3.1,0,5.6,4.5,6.2,5.7,6.4,49.0
29,Female,Student,8.3,6.2,7.4,0.2,2.6,4.0,3,6.8,4.0,6.6,8.6,6.7,40.3
42,Female,Student,4.4,6.3,3.8,1.2,5.8,2.4,1,9.3,4.8,6.6,6.7,2.3,49.0
54,Male,Employed,5.5,2.6,8.6,5.2,8.2,5.8,1,1.9,5.3,4.0,4.8,2.5,71.5
26,Other,Student,4.7,6.6,3.7,2.7,7.6,9.8,2,8.8,4.3,5.6,1.8,3.4,66.2
35,Other,Student,3.6,5.0,2.6,2.2,8.2,,2,7.7,7.0,7.0,6.9,10.0,44.8
55,Male,Student,3.2,8.2,5.5,0.7,7.7,7.9,1,9.0,5.1,3.0,10.0,5.1,72.7
31,Female,Employed,8.0,3.6,4.7,3.0,2.9,4.0,2,8.1,4.8,3.7,7.2,8.0,40.0
42,Male,Student,8.6,6.8,4.8,4.6,5.5,7.9,0,6.3,5.7,4.4,6.0,5.4,76.6
45,Male,Student,7.4,4.9,4.0,2.0,3.8,1.0,2,8.0,9.2,6.3,6.7,3.7,38.4
46,Female,Student,9.3,4.0,2.9,2.4,5.4,6.2,3,9.0,4.8,1.0,1.6,3.8,57.3
22,Female,Employed,5.9,6.0,9.9,0.4,4.9,4.1,1,5.3,4.4,2.6,7.4,8.9,37.8
36,Female,Employed,8.3,6.7,3.2,3.1,4.8,3.9,1,5.8,4.9,4.3,8.3,7.1,66.0
53,Female,Employed,5.4,7.9,7.3,0.1,9.2,4.2,2,7.4,6.2,7.9,10.0,7.5,55.6
43,Female,Student,4.0,4.2,9.9,8.8,1.7,6.5,3,7.0,6.7,7.4,5.5,3.6,32.0
39,Female,Employed,6.1,6.0,6.2,0.9,6.6,9.2,1,6.7,7.6,7.7,7.4,8.7,38.3
52,Female,Unemployed,7.8,6.5,7.7,0.7,6.1,4.5,2,1.4,6.3,7.4,5.3,5.5,62.2
46,Male,Employed,6.0,5.8,2.7,3.6,7.5,7.0,1,7.1,6.4,6.4,6.0,5.0,56.7
43,Other,Student,6.7,5.2,5.1,0.1,3.7,3.4,4,7.0,4.5,6.4,5.9,7.5,32.1
32,Female,Employed,5.9,5.3,7.4,0.2,2.6,4.3,1,11.6,9.4,6.2,6.9,7.9,31.2
49,Male,Unemployed,6.0,6.2,3.8,1.2,4.8,7.4,3,1.0,5.4,5.6,5.1,6.5,39.3
44,Male,Employed,4.0,6.0,5.8,1.0,3.8,8.3,1,9.2,6.1,2.4,6.4,3.1,59.7
52,Other,Unemployed,8.2,5.7,3.1,2.3,2.8,4.1,2,1.6,6.4,2.7,6.6,5.5,58.0
57,Male,Employed,4.4,8.5,5.7,1.1,2.5,3.5,2,7.4,3.0,1.5,5.7,6.8,40.1
39,Female,Employed,9.8,7.1,6.0,1.7,5.9,3.5,2,8.1,6.4,4.4,9.3,10.0,46.1
31,Female,Student,8.2,5.9,5.7,3.8,3.7,10.0,3,4.1,8.1,5.4,7.1,2.1,67.0
49,Female,Employed,6.8,6.7,1.9,0.4,5.6,5.7,3,12.3,6.1,3.9,4.4,6.5,66.3
31,Female,Student,8.3,6.4,7.1,0.2,8.3,4.6,2,6.5,4.4,6.9,9.2,2.9,67.7
22,Female,Employed,8.0,6.5,5.9,2.2,6.3,7.2,0,6.6,9.4,7.2,,5.0,52.0
19,Male,Employed,5.2,4.9,7.9,1.9,4.3,1.9,2,3.3,6.7,3.1,7.4,5.4,46.8
18,Female,Student,5.0,5.0,6.1,1.9,10.0,2.4,0,15.0,6.2,10.0,6.7,8.1,30.0
52,Male,Student,5.9,9.4,5.4,3.9,0.9,4.5,0,7.8,5.3,3.7,,5.1,61.8
57,Female,Student,5.8,4.5,6.7,6.6,4.0,2.8,1,4.0,3.3,6.6,3.2,9.6,24.9
40,Female,Student,5.6,6.1,7.8,3.6,7.2,8.6,2,7.4,7.7,5.5,7.4,6.1,62.0
28,Female,Employed,8.0,10.0,3.5,1.1,2.5,7.4,3,8.2,5.8,5.2,6.2,9.2,57.4
54,Female,Student,8.2,3.0,7.4,2.3,7.2,7.2,1,7.6,8.8,9.7,3.7,3.9,44.2
19,Male,Employed,4.9,5.9,4.2,4.9,2.0,9.3,6,8.6,4.6,6.5,5.7,6.3,65.9
32,Male,Employed,5.6,6.6,3.6,5.7,4.8,2.8,3,5.2,7.1,6.2,8.9,6.1,54.6
50,Female,Employed,5.3,3.7,2.6,0.5,5.2,3.8,1,7.3,6.0,3.3,3.8,7.6,38.0
20,Female,Employed,6.1,4.1,5.5,0.2,7.2,9.4,0,1.2,5.7,5.5,8.3,4.3,53.4
23,Female,Employed,4.6,6.4,7.5,1.4,7.7,10.0,0,6.8,10.0,4.8,5.6,6.4,46.5
43,Female,Student,7.4,7.9,3.0,0.1,7.6,3.0,3,8.8,8.1,5.1,3.1,6.5,54.9
51,Male,Employed,8.3,4.4,4.2,1.0,4.0,4.8,1,8.8,4.5,8.9,6.2,5.9,52.1
40,Female,Student,8.0,1.0,5.2,0.3,3.8,7.8,3,9.7,6.7,1.5,7.4,4.0,44.2
46,Male,Employed,4.7,3.7,3.6,0.5,8.6,6.6,1,9.6,7.0,5.9,5.1,5.5,42.6
33,Male,Student,5.4,6.0,7.7,4.8,4.6,8.0,2,9.3,8.4,4.5,3.6,5.2,60.4
45,Male,Student,5.9,7.2,6.0,0.3,4.4,5.4,2,7.9,3.7,7.2,5.5,8.9,42.6
52,Male,Unemployed,7.2,,10.5,4.6,9.1,6.0,1,2.6,5.9,10.0,2.4,5.9,38.3
37,Female,Student,6.5,5.7,5.5,0.1,3.6,7.7,2,8.1,5.2,6.8,8.8,3.7,49.5
54,Male,Student,8.3,7.4,5.3,1.4,6.6,10.0,1,9.5,8.5,2.4,9.8,6.9,70.3
56,Female,Unemployed,7.7,7.5,6.6,6.5,7.9,8.4,1,0.1,8.0,6.8,5.0,4.4,72.1
40,Female,Employed,6.4,3.9,5.3,2.4,6.3,3.3,4,5.3,7.9,4.4,5.6,2.0,51.3
19,Female,Employed,7.1,6.4,5.8,0.9,3.2,,2,6.3,4.1,7.3,2.1,5.1,52.3
48,Female,Student,3.9,10.0,2.7,0.0,2.3,2.4,1,8.2,4.3,3.7,,5.3,49.2
20,Female,Unemployed,7.6,10.0,3.7,9.8,5.4,3.7,1,1.7,4.6,7.1,5.2,5.1,82.6
20,Male,Student,7.2,3.4,3.6,0.5,5.9,3.8,2,6.4,6.4,2.7,4.8,4.1,59.2
39,Female,Unemployed,6.3,7.2,6.0,0.1,6.7,7.2,2,0.5,4.9,3.7,8.7,4.8,72.0
54,Male,Student,7.6,9.1,4.5,,4.6,5.8,1,10.3,6.7,6.2,8.8,7.0,53.5
49,Male,Employed,5.2,7.0,6.5,3.5,4.3,5.0,4,11.9,5.4,7.8,4.9,6.5,36.4
29,Male,Student,8.0,7.2,2.8,,7.5,6.9,2,8.9,3.7,2.5,7.3,3.9,69.3
56,Male,Student,5.0,5.1,4.2,1.3,6.9,7.3,2,4.4,6.0,6.1,8.7,3.4,68.3
34,Male,Employed,7.7,4.6,6.9,2.7,4.1,7.4,1,9.8,4.9,1.0,8.2,4.1,63.0
47,Female,Employed,4.9,8.6,6.9,3.6,5.8,5.6,0,8.6,4.1,1.0,8.6,3.7,72.2
28,Male,Student,7.4,4.4,7.5,3.1,7.0,4.1,2,9.9,8.6,1.0,3.5,5.6,54.3
52,Female,Employed,7.1,9.3,4.9,1.1,3.5,8.1,1,8.5,4.8,4.3,6.1,6.6,61.1
43,Male,Student,6.3,4.9,4.6,2.1,5.5,7.5,6,3.1,7.3,6.4,7.1,2.5,55.5
23,Male,Employed,7.0,2.6,5.4,2.0,4.6,7.6,2,3.6,7.1,4.7,5.5,3.9,44.4
54,Female,Employed,8.9,8.1,4.6,2.5,6.3,9.9,2,7.3,7.1,3.4,6.1,2.6,86.2
36,Female,Student,7.5,7.5,5.8,0.9,3.9,2.9,3,4.7,8.3,4.9,5.3,5.0,66.7
40,Male,Student,5.7,3.4,3.6,1.6,5.3,4.9,0,9.1,3.5,2.4,2.9,10.0,33.5
43,Male,Student,5.3,6.6,8.7,2.6,4.5,6.7,1,5.6,9.8,6.1,9.3,3.7,47.8
50,Male,Student,6.5,1.9,2.8,0.3,3.9,4.0,0,7.2,4.1,4.5,5.1,2.5,56.1
29,Male,Employed,8.0,7.4,5.8,0.2,4.4,5.1,1,6.2,5.5,8.8,8.2,5.2,55.9
21,Female,Student,7.7,6.4,3.0,2.8,10.0,2.6,3,10.3,6.3,6.0,8.4,2.3,68.5
18,Male,Employed,8.9,3.9,2.8,1.5,6.2,6.4,5,2.9,10.0,4.3,6.0,8.9,41.2
28,Male,Student,8.5,3.7,6.3,5.4,5.0,8.7,2,10.9,7.6,8.2,2.1,6.4,45.9
26,Male,Student,2.0,7.3,1.6,3.6,8.2,2.3,3,7.0,2.0,9.3,7.4,2.2,61.6
50,Female,Employed,5.0,6.8,2.2,1.6,9.9,5.4,0,12.8,7.0,1.0,5.2,4.7,66.0
57,Female,Student,6.8,5.9,6.0,0.5,1.8,2.8,1,10.3,2.7,5.9,7.3,1.4,56.4
18,Male,Student,7.7,4.0,8.3,0.2,0.0,2.2,2,8.6,5.7,5.0,5.6,3.5,35.4
29,Female,Employed,7.0,7.2,6.8,1.5,7.9,7.5,2,5.4,4.3,1.0,5.2,3.5,82.0
26,Female,Employed,7.8,,7.1,2.4,0.6,5.4,2,5.8,8.3,1.0,4.3,5.4,36.2
44,Male,Employed,5.9,9.1,6.3,0.7,7.9,9.5,4,6.2,8.1,4.8,7.3,2.3,72.7
40,Female,Student,8.2,6.0,3.1,3.0,7.8,,3,4.8,7.8,1.5,5.2,5.4,68.1
29,Male,Employed,2.0,7.8,3.0,0.5,5.7,5.5,2,8.5,5.8,3.5,5.0,5.8,50.7
59,Female,Employed,6.8,10.0,5.0,1.6,7.6,9.8,2,5.4,4.9,1.0,5.8,5.0,79.6
31,Female,Employed,5.3,5.8,6.3,0.9,3.1,5.7,2,6.4,4.5,5.3,7.9,4.5,40.4
34,Female,Student,6.4,3.8,3.0,2.0,7.5,1.4,2,13.0,9.9,7.7,9.3,10.0,30.6
42,Male,Employed,9.3,3.8,5.1,3.6,3.9,6.8,2,11.6,4.6,4.5,10.0,3.9,68.6
19,Male,Employed,6.8,4.7,6.2,1.4,5.3,8.2,4,6.0,5.4,2.0,3.8,4.0,62.0
22,Male,Student,5.5,6.4,1.3,2.0,10.0,9.2,0,6.6,7.3,4.8,4.8,4.3,61.6
53,Male,Employed,7.5,3.4,8.6,3.9,2.7,2.8,1,7.3,3.1,9.2,6.7,4.6,43.0
31,Male,Employed,6.2,3.0,6.9,2.5,1.8,6.0,0,10.9,4.7,6.2,,5.2,40.3
46,Female,Employed,7.7,6.1,7.3,3.4,5.7,6.9,0,11.3,10.0,3.0,6.6,4.1,72.2
23,Female,Student,5.1,4.8,5.8,1.9,3.6,7.6,2,9.4,7.6,5.4,7.0,4.4,54.0
27,Male,Student,4.5,7.8,0.1,3.7,1.8,3.9,2,8.7,4.0,10.0,,6.2,40.8
20,Male,Employed,6.0,2.2,3.7,4.6,4.7,3.5,4,4.8,7.8,6.4,7.1,3.8,48.1
41,Female,Student,3.6,2.4,5.9,1.4,3.0,8.9,4,6.8,5.7,4.8,5.6,9.0,14.3
45,Other,Student,3.4,10.0,9.6,1.5,9.0,4.8,2,3.2,6.6,5.4,8.0,7.1,52.2
43,Female,Employed,2.8,6.8,4.3,0.8,6.4,2.8,2,8.9,4.1,5.7,3.0,8.7,38.3
42,Female,Employed,6.7,6.8,3.1,1.0,4.0,7.1,0,2.8,7.8,7.4,4.5,4.0,56.4
56,Male,Employed,7.7,5.9,3.5,2.9,6.9,9.0,0,8.5,4.7,9.9,8.1,10.0,43.8
26,Male,Student,9.1,8.7,6.3,0.2,6.3,7.5,1,9.6,5.0,3.3,6.6,7.7,63.7
52,Male,Employed,6.4,5.0,4.7,0.8,6.3,2.9,2,8.0,3.5,7.1,4.7,6.5,39.1
37,Male,Student,5.3,7.6,4.3,10.4,3.4,5.1,3,8.3,3.7,4.3,10.0,7.3,65.1
59,Male,Student,4.1,,4.4,3.9,5.3,7.8,0,5.4,8.2,4.5,6.8,5.7,45.4
50,Female,Unemployed,5.2,5.5,4.4,0.2,5.9,5.9,1,1.1,5.9,6.1,6.5,7.1,33.5
50,Male,Employed,6.0,4.6,6.1,2.2,2.0,5.8,3,9.2,7.5,1.0,9.0,9.2,41.8
43,Male,Employed,6.0,6.9,10.0,0.5,3.8,8.1,2,6.0,7.4,4.5,9.0,3.7,59.5
32,Female,Employed,7.5,9.5,3.4,1.8,7.2,10.0,4,11.8,3.8,5.3,5.7,3.0,77.3
20,Male,Employed,8.2,,6.0,1.8,9.7,7.4,1,6.7,6.6,10.0,7.9,3.9,55.7
57,Female,Employed,9.5,,5.5,1.7,7.5,6.4,1,9.9,3.4,3.6,7.0,5.3,61.9
56,Male,Unemployed,5.7,5.1,8.7,0.6,8.9,9.0,4,2.2,6.1,4.9,6.7,8.6,43.3
36,Female,Student,5.9,4.4,4.0,,7.3,5.4,1,8.3,5.3,6.2,7.0,4.7,62.3
18,Male,Student,6.5,5.7,3.6,0.7,5.3,8.8,1,7.0,5.1,4.4,,7.6,48.9
36,Female,Unemployed,8.9,5.2,3.9,3.4,5.4,6.4,0,1.9,8.3,6.7,4.7,10.0,43.2
50,Female,Student,10.3,8.4,5.0,3.8,7.1,6.1,0,9.5,5.0,5.2,9.9,4.4,86.2
45,Female,Student,8.5,7.8,7.8,0.9,5.0,4.8,6,10.5,6.6,8.8,6.3,4.2,57.7
53,Male,Employed,6.9,3.4,6.5,0.4,5.8,7.4,1,8.6,9.6,3.4,8.3,6.0,59.1
28,Male,Employed,9.6,6.0,6.9,2.4,2.8,8.2,4,8.8,7.9,3.9,9.8,3.5,58.4
31,Female,Student,5.7,10.0,3.3,0.6,5.6,9.1,2,10.6,6.7,1.0,8.3,6.7,71.7
54,Female,Student,6.0,4.4,3.3,4.9,8.2,7.7,1,8.3,5.1,3.2,6.5,7.7,51.1
